[2023-02-10 02:38:57,981] shixuetiandeMacBook-Air.local/INFO/locust.main: Starting web interface at http://0.0.0.0:8089 (accepting connections from all network interfaces)
[2023-02-10 02:42:50,805] shixuetiandeMacBook-Air.local/INFO/root: Learner 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh login
[2023-02-10 02:42:51,282] shixuetiandeMacBook-Air.local/INFO/root: student TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi visits my courses.
[2023-02-10 02:42:51,403] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:42:51,408] shixuetiandeMacBook-Air.local/INFO/root: Learner TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi login
[2023-02-10 02:42:51,496] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:42:51,502] shixuetiandeMacBook-Air.local/INFO/root: Learner RkOvG.jURGb4.VIs5@E3.BL.Nzqk login
[2023-02-10 02:42:51,576] shixuetiandeMacBook-Air.local/INFO/root: student iM.rNEcc40K.6mGEElng@51Hx.v.xWeZ visits course USI4.
[2023-02-10 02:42:51,650] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:42:51,662] shixuetiandeMacBook-Air.local/INFO/root: Learner Nj.uwQ.1eDEqTqn@3PU.i.EliF login
[2023-02-10 02:42:51,705] shixuetiandeMacBook-Air.local/INFO/root: student TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi visits my courses.
[2023-02-10 02:42:51,774] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:42:51,778] shixuetiandeMacBook-Air.local/INFO/root: Learner iM.rNEcc40K.6mGEElng@51Hx.v.xWeZ login
[2023-02-10 02:42:51,782] shixuetiandeMacBook-Air.local/INFO/root: student RkOvG.jURGb4.VIs5@E3.BL.Nzqk visits my courses.
[2023-02-10 02:42:51,944] shixuetiandeMacBook-Air.local/INFO/root: student Nj.uwQ.1eDEqTqn@3PU.i.EliF visits my courses.
[2023-02-10 02:42:51,966] shixuetiandeMacBook-Air.local/WARNING/root: student 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh doesn't have any courses that can be started!
[2023-02-10 02:42:52,148] shixuetiandeMacBook-Air.local/INFO/root: student 7.SzSghRpNCl2Gxf@q.biaY.Ce visits course USI1.
[2023-02-10 02:42:53,036] shixuetiandeMacBook-Air.local/INFO/root: student iM.rNEcc40K.6mGEElng@51Hx.v.xWeZ visits my courses.
[2023-02-10 02:42:53,038] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:42:53,057] shixuetiandeMacBook-Air.local/INFO/root: Learner L6.s7RHgF1O9jOR@N.3YMm.h1IVP login
[2023-02-10 02:42:53,070] shixuetiandeMacBook-Air.local/INFO/root: student zTYH.KYzUX.LAmC57TCxc@T.HDI.avwP visits course USI4.
[2023-02-10 02:42:53,194] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:42:53,198] shixuetiandeMacBook-Air.local/INFO/root: Learner 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh login
[2023-02-10 02:42:53,395] shixuetiandeMacBook-Air.local/INFO/root: [TASK] start one course
[2023-02-10 02:42:53,400] shixuetiandeMacBook-Air.local/INFO/root: Learner 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh login
[2023-02-10 02:42:53,418] shixuetiandeMacBook-Air.local/INFO/root: [TASK] edit one course content
[2023-02-10 02:42:53,422] shixuetiandeMacBook-Air.local/INFO/root: select instructor 4fvfdP.IiEL2@26.K.wfZ2rl.
[2023-02-10 02:42:53,423] shixuetiandeMacBook-Air.local/INFO/root: Instructor 4fvfdP.IiEL2@26.K.wfZ2rl login
[2023-02-10 02:42:53,426] shixuetiandeMacBook-Air.local/INFO/root: select activity with code USI1.
[2023-02-10 02:42:53,500] shixuetiandeMacBook-Air.local/INFO/root: student L6.s7RHgF1O9jOR@N.3YMm.h1IVP visits my courses.
[2023-02-10 02:42:53,547] shixuetiandeMacBook-Air.local/INFO/root: student 7.SzSghRpNCl2Gxf@q.biaY.Ce visits course USI1.
[2023-02-10 02:42:54,036] shixuetiandeMacBook-Air.local/WARNING/urllib3.connectionpool: Connection pool is full, discarding connection: userapi.alms.crab.alemira.com. Connection pool size: 10
[2023-02-10 02:42:54,044] shixuetiandeMacBook-Air.local/WARNING/urllib3.connectionpool: Connection pool is full, discarding connection: userapi.alms.crab.alemira.com. Connection pool size: 10
[2023-02-10 02:42:54,130] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:42:54,135] shixuetiandeMacBook-Air.local/INFO/root: Learner 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh login
[2023-02-10 02:42:54,212] shixuetiandeMacBook-Air.local/INFO/root: [TASK] upload one attachment to course content
[2023-02-10 02:42:54,215] shixuetiandeMacBook-Air.local/INFO/root: select instructor 4fvfdP.IiEL2@26.K.wfZ2rl.
[2023-02-10 02:42:54,216] shixuetiandeMacBook-Air.local/INFO/root: Instructor 4fvfdP.IiEL2@26.K.wfZ2rl login
[2023-02-10 02:42:54,218] shixuetiandeMacBook-Air.local/INFO/root: select activity with code USI1.
[2023-02-10 02:42:54,245] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:42:54,251] shixuetiandeMacBook-Air.local/INFO/root: Learner RkOvG.jURGb4.VIs5@E3.BL.Nzqk login
[2023-02-10 02:42:54,276] shixuetiandeMacBook-Air.local/WARNING/root: student 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh doesn't have any courses that can be started!
[2023-02-10 02:42:54,499] shixuetiandeMacBook-Air.local/INFO/root: student 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh visits my courses.
[2023-02-10 02:42:54,535] shixuetiandeMacBook-Air.local/INFO/root: student RkOvG.jURGb4.VIs5@E3.BL.Nzqk visits my courses.
[2023-02-10 02:42:54,552] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:42:54,557] shixuetiandeMacBook-Air.local/INFO/root: Learner TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi login
[2023-02-10 02:42:54,781] shixuetiandeMacBook-Air.local/WARNING/urllib3.connectionpool: Connection pool is full, discarding connection: userapi.alms.crab.alemira.com. Connection pool size: 10
[2023-02-10 02:42:55,067] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:42:55,068] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:42:55,074] shixuetiandeMacBook-Air.local/INFO/root: Learner L6.s7RHgF1O9jOR@N.3YMm.h1IVP login
[2023-02-10 02:42:55,076] shixuetiandeMacBook-Air.local/INFO/root: Learner Nj.uwQ.1eDEqTqn@3PU.i.EliF login
[2023-02-10 02:42:55,106] shixuetiandeMacBook-Air.local/INFO/root: upload attachment 220111_news_review_djokovic_austrailia.pdf to content of course USI1.
[2023-02-10 02:42:55,121] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:42:55,128] shixuetiandeMacBook-Air.local/INFO/root: Learner L6.s7RHgF1O9jOR@N.3YMm.h1IVP login
[2023-02-10 02:42:55,146] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:42:55,153] shixuetiandeMacBook-Air.local/INFO/root: Learner zTYH.KYzUX.LAmC57TCxc@T.HDI.avwP login
[2023-02-10 02:42:55,255] shixuetiandeMacBook-Air.local/INFO/root: student TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi visits course USI2.
[2023-02-10 02:42:55,660] shixuetiandeMacBook-Air.local/WARNING/urllib3.connectionpool: Connection pool is full, discarding connection: userapi.alms.crab.alemira.com. Connection pool size: 10
[2023-02-10 02:42:55,949] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:42:55,956] shixuetiandeMacBook-Air.local/INFO/root: Learner TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi login
[2023-02-10 02:42:56,132] shixuetiandeMacBook-Air.local/INFO/root: student 7.SzSghRpNCl2Gxf@q.biaY.Ce visits course USI0.
[2023-02-10 02:42:56,241] shixuetiandeMacBook-Air.local/INFO/root: student TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi visits my courses.
[2023-02-10 02:42:56,248] shixuetiandeMacBook-Air.local/INFO/root: student Nj.uwQ.1eDEqTqn@3PU.i.EliF visits course USI1.
[2023-02-10 02:42:56,469] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:42:56,476] shixuetiandeMacBook-Air.local/INFO/root: Learner Jud.7JbfLXTPGMi9@m.6.Mh8nG login
[2023-02-10 02:42:56,686] shixuetiandeMacBook-Air.local/INFO/root: student L6.s7RHgF1O9jOR@N.3YMm.h1IVP starts course USI0.
[2023-02-10 02:42:56,746] shixuetiandeMacBook-Air.local/INFO/root: [TASK] upload one attachment to course description
[2023-02-10 02:42:56,755] shixuetiandeMacBook-Air.local/INFO/root: select instructor 4fvfdP.IiEL2@26.K.wfZ2rl.
[2023-02-10 02:42:56,755] shixuetiandeMacBook-Air.local/INFO/root: Instructor 4fvfdP.IiEL2@26.K.wfZ2rl login
[2023-02-10 02:42:56,759] shixuetiandeMacBook-Air.local/INFO/root: student Jud.7JbfLXTPGMi9@m.6.Mh8nG visits my courses.
[2023-02-10 02:42:56,761] shixuetiandeMacBook-Air.local/INFO/root: select objective with code USI2.
[2023-02-10 02:42:56,855] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:42:56,860] shixuetiandeMacBook-Air.local/INFO/root: Learner iM.rNEcc40K.6mGEElng@51Hx.v.xWeZ login
[2023-02-10 02:42:57,014] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:42:57,020] shixuetiandeMacBook-Air.local/INFO/root: Learner Nj.uwQ.1eDEqTqn@3PU.i.EliF login
[2023-02-10 02:42:57,179] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:42:57,190] shixuetiandeMacBook-Air.local/WARNING/urllib3.connectionpool: Connection pool is full, discarding connection: userapi.alms.crab.alemira.com. Connection pool size: 10
[2023-02-10 02:42:57,193] shixuetiandeMacBook-Air.local/INFO/root: student 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh visits course USI1.
[2023-02-10 02:42:57,195] shixuetiandeMacBook-Air.local/INFO/root: Learner RkOvG.jURGb4.VIs5@E3.BL.Nzqk login
[2023-02-10 02:42:57,302] shixuetiandeMacBook-Air.local/INFO/root: student Nj.uwQ.1eDEqTqn@3PU.i.EliF visits my courses.
[2023-02-10 02:42:57,483] shixuetiandeMacBook-Air.local/INFO/root: student RkOvG.jURGb4.VIs5@E3.BL.Nzqk visits my courses.
[2023-02-10 02:42:57,603] shixuetiandeMacBook-Air.local/INFO/root: upload attachment 220405_news_review_driverless_cars.pdf to description of course USI2.
[2023-02-10 02:42:58,607] shixuetiandeMacBook-Air.local/INFO/root: student L6.s7RHgF1O9jOR@N.3YMm.h1IVP visits course USI0.
[2023-02-10 02:42:58,871] shixuetiandeMacBook-Air.local/INFO/root: student 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh visits course USI2.
[2023-02-10 02:42:59,188] shixuetiandeMacBook-Air.local/INFO/root: student L6.s7RHgF1O9jOR@N.3YMm.h1IVP visits course USI0.
[2023-02-10 02:42:59,221] shixuetiandeMacBook-Air.local/INFO/root: student TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi visits course USI2.
[2023-02-10 02:42:59,578] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:42:59,592] shixuetiandeMacBook-Air.local/INFO/root: Learner Nj.uwQ.1eDEqTqn@3PU.i.EliF login
[2023-02-10 02:42:59,874] shixuetiandeMacBook-Air.local/INFO/root: student Nj.uwQ.1eDEqTqn@3PU.i.EliF visits my courses.
[2023-02-10 02:42:59,943] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:42:59,952] shixuetiandeMacBook-Air.local/INFO/root: Learner iM.rNEcc40K.6mGEElng@51Hx.v.xWeZ login
[2023-02-10 02:43:00,005] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:00,010] shixuetiandeMacBook-Air.local/INFO/root: Learner TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi login
[2023-02-10 02:43:00,195] shixuetiandeMacBook-Air.local/INFO/root: student Nj.uwQ.1eDEqTqn@3PU.i.EliF visits course USI0.
[2023-02-10 02:43:00,670] shixuetiandeMacBook-Air.local/INFO/root: [TASK] upload one image to course content
[2023-02-10 02:43:00,676] shixuetiandeMacBook-Air.local/INFO/root: select instructor 4fvfdP.IiEL2@26.K.wfZ2rl.
[2023-02-10 02:43:00,676] shixuetiandeMacBook-Air.local/INFO/root: Instructor 4fvfdP.IiEL2@26.K.wfZ2rl login
[2023-02-10 02:43:00,683] shixuetiandeMacBook-Air.local/INFO/root: select activity with code USI2.
[2023-02-10 02:43:00,741] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:00,748] shixuetiandeMacBook-Air.local/INFO/root: Learner Nj.uwQ.1eDEqTqn@3PU.i.EliF login
[2023-02-10 02:43:00,764] shixuetiandeMacBook-Air.local/INFO/root: student iM.rNEcc40K.6mGEElng@51Hx.v.xWeZ visits course USI4.
[2023-02-10 02:43:00,784] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:00,794] shixuetiandeMacBook-Air.local/INFO/root: Learner 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh login
[2023-02-10 02:43:00,927] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:00,932] shixuetiandeMacBook-Air.local/INFO/root: Learner L6.s7RHgF1O9jOR@N.3YMm.h1IVP login
[2023-02-10 02:43:01,030] shixuetiandeMacBook-Air.local/INFO/root: student Nj.uwQ.1eDEqTqn@3PU.i.EliF visits my courses.
[2023-02-10 02:43:01,115] shixuetiandeMacBook-Air.local/INFO/root: student zTYH.KYzUX.LAmC57TCxc@T.HDI.avwP visits course USI2.
[2023-02-10 02:43:01,210] shixuetiandeMacBook-Air.local/INFO/root: student L6.s7RHgF1O9jOR@N.3YMm.h1IVP visits my courses.
[2023-02-10 02:43:01,245] shixuetiandeMacBook-Air.local/INFO/root: upload image pexels-pixabay-35629.jpg to content of course USI2.
[2023-02-10 02:43:01,421] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:01,426] shixuetiandeMacBook-Air.local/INFO/root: Learner 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh login
[2023-02-10 02:43:01,778] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:01,793] shixuetiandeMacBook-Air.local/INFO/root: Learner Jud.7JbfLXTPGMi9@m.6.Mh8nG login
[2023-02-10 02:43:01,809] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:01,813] shixuetiandeMacBook-Air.local/INFO/root: Learner Jud.7JbfLXTPGMi9@m.6.Mh8nG login
[2023-02-10 02:43:02,226] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:02,233] shixuetiandeMacBook-Air.local/INFO/root: Learner Jud.7JbfLXTPGMi9@m.6.Mh8nG login
[2023-02-10 02:43:02,371] shixuetiandeMacBook-Air.local/INFO/root: [TASK] start one course
[2023-02-10 02:43:02,377] shixuetiandeMacBook-Air.local/INFO/root: Learner TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi login
[2023-02-10 02:43:02,610] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:02,615] shixuetiandeMacBook-Air.local/INFO/root: Learner TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi login
[2023-02-10 02:43:03,013] shixuetiandeMacBook-Air.local/INFO/root: [TASK] start one course
[2023-02-10 02:43:03,018] shixuetiandeMacBook-Air.local/INFO/root: Learner L6.s7RHgF1O9jOR@N.3YMm.h1IVP login
[2023-02-10 02:43:03,241] shixuetiandeMacBook-Air.local/WARNING/root: student TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi doesn't have any courses that can be started!
[2023-02-10 02:43:03,656] shixuetiandeMacBook-Air.local/INFO/root: student TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi visits course USI2.
[2023-02-10 02:43:03,765] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:03,771] shixuetiandeMacBook-Air.local/INFO/root: Learner RkOvG.jURGb4.VIs5@E3.BL.Nzqk login
[2023-02-10 02:43:03,797] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:03,804] shixuetiandeMacBook-Air.local/INFO/root: Learner AyQfQMkp8.rNUIkw1@IP.h.Akg3 login
[2023-02-10 02:43:04,066] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:04,068] shixuetiandeMacBook-Air.local/INFO/root: student RkOvG.jURGb4.VIs5@E3.BL.Nzqk visits my courses.
[2023-02-10 02:43:04,072] shixuetiandeMacBook-Air.local/INFO/root: Learner L6.s7RHgF1O9jOR@N.3YMm.h1IVP login
[2023-02-10 02:43:04,168] shixuetiandeMacBook-Air.local/INFO/root: student iM.rNEcc40K.6mGEElng@51Hx.v.xWeZ visits course USI3.
[2023-02-10 02:43:04,356] shixuetiandeMacBook-Air.local/INFO/root: student L6.s7RHgF1O9jOR@N.3YMm.h1IVP visits my courses.
[2023-02-10 02:43:04,557] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:04,560] shixuetiandeMacBook-Air.local/INFO/root: student 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh visits course USI4.
[2023-02-10 02:43:04,566] shixuetiandeMacBook-Air.local/INFO/root: Learner 7.SzSghRpNCl2Gxf@q.biaY.Ce login
[2023-02-10 02:43:04,621] shixuetiandeMacBook-Air.local/INFO/root: [TASK] edit one course content
[2023-02-10 02:43:04,630] shixuetiandeMacBook-Air.local/INFO/root: select instructor 4fvfdP.IiEL2@26.K.wfZ2rl.
[2023-02-10 02:43:04,630] shixuetiandeMacBook-Air.local/INFO/root: Instructor 4fvfdP.IiEL2@26.K.wfZ2rl login
[2023-02-10 02:43:04,635] shixuetiandeMacBook-Air.local/INFO/root: select activity with code USI1.
[2023-02-10 02:43:04,855] shixuetiandeMacBook-Air.local/INFO/root: student 7.SzSghRpNCl2Gxf@q.biaY.Ce visits my courses.
[2023-02-10 02:43:05,017] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:05,023] shixuetiandeMacBook-Air.local/INFO/root: Learner AyQfQMkp8.rNUIkw1@IP.h.Akg3 login
[2023-02-10 02:43:05,283] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:05,288] shixuetiandeMacBook-Air.local/INFO/root: Learner TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi login
[2023-02-10 02:43:05,448] shixuetiandeMacBook-Air.local/INFO/root: [TASK] edit one course description
[2023-02-10 02:43:05,454] shixuetiandeMacBook-Air.local/INFO/root: select instructor PRd.9qFISMkUd2jIv.3gWD@5.1ImT.gRmR.
[2023-02-10 02:43:05,455] shixuetiandeMacBook-Air.local/INFO/root: Instructor PRd.9qFISMkUd2jIv.3gWD@5.1ImT.gRmR login
[2023-02-10 02:43:05,459] shixuetiandeMacBook-Air.local/INFO/root: select objective with code USI4.
[2023-02-10 02:43:05,544] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:05,557] shixuetiandeMacBook-Air.local/INFO/root: Learner L6.s7RHgF1O9jOR@N.3YMm.h1IVP login
[2023-02-10 02:43:05,836] shixuetiandeMacBook-Air.local/INFO/root: student L6.s7RHgF1O9jOR@N.3YMm.h1IVP visits my courses.
[2023-02-10 02:43:05,873] shixuetiandeMacBook-Air.local/INFO/root: [TASK] download one attachment from one course
[2023-02-10 02:43:05,896] shixuetiandeMacBook-Air.local/INFO/root: Learner zTYH.KYzUX.LAmC57TCxc@T.HDI.avwP login
[2023-02-10 02:43:05,915] shixuetiandeMacBook-Air.local/INFO/root: [TASK] start one course
[2023-02-10 02:43:05,921] shixuetiandeMacBook-Air.local/INFO/root: Learner 7.SzSghRpNCl2Gxf@q.biaY.Ce login
[2023-02-10 02:43:05,958] shixuetiandeMacBook-Air.local/INFO/root: student 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh visits course USI3.
[2023-02-10 02:43:06,103] shixuetiandeMacBook-Air.local/INFO/root: student Jud.7JbfLXTPGMi9@m.6.Mh8nG visits course USI4.
[2023-02-10 02:43:06,123] shixuetiandeMacBook-Air.local/INFO/root: student Jud.7JbfLXTPGMi9@m.6.Mh8nG visits course USI4.
[2023-02-10 02:43:06,349] shixuetiandeMacBook-Air.local/INFO/root: student TsAy.quKA9O91Y.NjdX5x@N2Q.zdC.MkIi visits course USI0.
[2023-02-10 02:43:06,537] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:06,544] shixuetiandeMacBook-Air.local/INFO/root: Learner 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh login
[2023-02-10 02:43:06,594] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
[2023-02-10 02:43:06,601] shixuetiandeMacBook-Air.local/INFO/root: Learner 0hMw.0Jhdww6Z.8GKvmI@tJLsc.gQgh login
[2023-02-10 02:43:06,819] shixuetiandeMacBook-Air.local/INFO/root: student Jud.7JbfLXTPGMi9@m.6.Mh8nG visits course USI1.
[2023-02-10 02:43:06,850] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit my courses
[2023-02-10 02:43:06,864] shixuetiandeMacBook-Air.local/INFO/root: Learner Nj.uwQ.1eDEqTqn@3PU.i.EliF login
[2023-02-10 02:43:06,949] shixuetiandeMacBook-Air.local/INFO/root: [TASK] visit one course
